Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
2014-02-17 00:00:00;Vitoria;2014.0;0.0;10.0;18.0;3.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;4.0;1.0;0.0;0.0
2014-02-18 00:00:00;Bilbao;2014.0;0.0;1.0;5.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0
2014-02-18 00:00:00;Donostia;2014.0;0.0;2.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0
2014-02-18 00:00:00;Vitoria;2014.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2014-02-19 00:00:00;Bilbao;2014.0;0.0;3.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;31.0;0.0;7.0;0.0;0.0
2014-02-19 00:00:00;Donostia;2014.0;0.0;2.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;2.0;0.0;0.0
2014-02-19 00:00:00;Vitoria;2014.0;0.0;2.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2014-02-20 00:00:00;Bilbao;2014.0;0.0;14.0;5.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;271.0;2.0;5.0;0.0;0.0
2014-02-20 00:00:00;Donostia;2014.0;0.0;18.0;14.0;59.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;91.0;4.0;3.0;0.0;0.0
2014-02-20 00:00:00;Vitoria;2014.0;0.0;1.0;12.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
2014-02-21 00:00:00;Bilbao;2014.0;0.0;13.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;119.0;1.0;8.0;0.0;0.0
2014-02-21 00:00:00;Donostia;2014.0;0.0;3.0;2.0;13.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;25.0;1.0;5.0;0.0;0.0
2014-02-21 00:00:00;Vitoria;2014.0;0.0;4.0;13.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;3.0;0.0;0.0;0.0
2014-02-22 00:00:00;Bilbao;2014.0;0.0;9.0;8.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;160.0;4.0;10.0;0.0;0.0
2014-02-22 00:00:00;Donostia;2014.0;0.0;5.0;1.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;4.0;1.0;0.0;0.0
